Date,Municipality,ZipCode,FuelClass,VehicleUse,Count,DailyVMT
2020-07-01,WALTHAM,02453,Hybrid,Commercial,21,1215.010168
2020-07-01,WALTHAM,02453,Hybrid,Passenger,490,12184.796780
2020-07-01,WALTHAM,02453,Zero-Emission,Passenger,114,2498.642837
2020-07-01,WALTHAM,02454,Fossil Fuel,Commercial,308,11671.025579
2020-07-01,WALTHAM,02454,Fossil Fuel,Passenger,211,5499.939242
2020-07-01,WALTHAM,02455,Fossil Fuel,Passenger,6,163.868388
2020-07-01,WALTHAM,02455,Fossil Fuel,Commercial,8,334.325944
2020-07-01,WARE,NULL,Fossil Fuel,Passenger,125,3727.194025
2020-07-01,WARE,NULL,Fossil Fuel,Commercial,31,1215.779724
2020-07-01,WARE,NULL,Hybrid,Passenger,2,112.354000
2020-07-01,WARE,01082,Fossil Fuel,Passenger,7734,187533.558960
2020-07-01,WARE,01082,Fossil Fuel,Municipal,69,1110.095710
2020-07-01,WARE,01082,Fossil Fuel,Commercial,280,9094.710389
2020-07-01,WARE,01082,Hybrid,Municipal,1,69.155000
2020-07-01,WARE,01082,Hybrid,Passenger,76,2092.479256
2020-07-01,WARE,01082,Zero-Emission,Passenger,14,358.307637
2020-07-01,WAREHAM,NULL,Fossil Fuel,State,19,609.218678
2020-07-01,WAREHAM,NULL,Fossil Fuel,Passenger,462,14754.288643
2020-07-01,WAREHAM,NULL,Fossil Fuel,Commercial,259,10995.564404
2020-07-01,WAREHAM,NULL,Fossil Fuel,Municipal,2,34.846886
2020-07-01,WAREHAM,NULL,Hybrid,Passenger,11,365.250388
2020-07-01,WAREHAM,NULL,Hybrid,Commercial,1,68.929000
2020-07-01,WAREHAM,NULL,Zero-Emission,Commercial,2,54.646000
2020-07-01,WAREHAM,NULL,Zero-Emission,Passenger,4,143.849000
2020-07-01,WAREHAM,02532,Fossil Fuel,Commercial,6,227.915950
2020-07-01,WAREHAM,02532,Fossil Fuel,Passenger,84,2247.354598
2020-07-01,WAREHAM,02538,Fossil Fuel,State,1,8.288000
2020-07-01,WAREHAM,02538,Fossil Fuel,Passenger,3803,107181.540486
2020-07-01,WAREHAM,02538,Fossil Fuel,Commercial,214,8824.991943
2020-07-01,WAREHAM,02538,Hybrid,Passenger,58,1944.366656
2020-07-01,WAREHAM,02538,Zero-Emission,Passenger,11,317.300038
2020-07-01,WAREHAM,02558,Fossil Fuel,Passenger,1944,54373.565253
2020-07-01,WAREHAM,02558,Fossil Fuel,Municipal,17,202.881514
2020-07-01,WAREHAM,02558,Fossil Fuel,Commercial,64,2543.414989
2020-07-01,WAREHAM,02558,Hybrid,Passenger,31,938.203736
2020-07-01,WAREHAM,02558,Zero-Emission,Passenger,7,203.800166
2020-07-01,WAREHAM,02571,Fossil Fuel,Commercial,593,25261.192357
2020-07-01,WAREHAM,02571,Fossil Fuel,Municipal,181,3562.788218
2020-07-01,WAREHAM,02571,Fossil Fuel,Passenger,8852,244714.474385
2020-07-01,WAREHAM,02571,Hybrid,Passenger,121,3548.509312
2020-07-01,WAREHAM,02571,Zero-Emission,Passenger,19,660.962508
2020-07-01,WAREHAM,02571,Zero-Emission,Municipal,4,45.515201
2020-07-01,WAREHAM,02576,Fossil Fuel,Passenger,3415,93606.595064
2020-07-01,WAREHAM,02576,Fossil Fuel,Commercial,316,13363.569443
2020-07-01,WAREHAM,02576,Fossil Fuel,Municipal,3,23.686780
2020-07-01,WAREHAM,02576,Hybrid,Passenger,43,1370.277900
2020-07-01,WAREHAM,02576,Zero-Emission,Passenger,5,155.537014
2020-07-01,WAREHAM,02770,Fossil Fuel,Passenger,5,117.042130
2020-07-01,WAREHAM,06037,Fossil Fuel,Commercial,13,498.801140
2020-07-01,WARREN,NULL,Fossil Fuel,Passenger,69,2166.479437
2020-07-01,WARREN,NULL,Fossil Fuel,Commercial,18,816.701490
2020-07-01,WARREN,NULL,Hybrid,Passenger,2,69.235529
2020-07-01,WARREN,NULL,Zero-Emission,Passenger,2,73.170320
2020-07-01,WARREN,01010,Fossil Fuel,Commercial,5,196.042560
2020-07-01,WARREN,01083,Fossil Fuel,Municipal,46,772.908142
2020-07-01,WARREN,01083,Fossil Fuel,Passenger,2981,82783.467584
2020-07-01,WARREN,01083,Fossil Fuel,Commercial,80,3800.448217
2020-07-01,WARREN,01083,Hybrid,Passenger,42,1320.164812
2020-07-01,WARREN,01083,Zero-Emission,Passenger,7,218.386076
2020-07-01,WARREN,01092,Fossil Fuel,Commercial,39,1668.271288
2020-07-01,WARREN,01092,Fossil Fuel,Passenger,963,26684.641041
2020-07-01,WARREN,01092,Fossil Fuel,Municipal,1,8.241209
2020-07-01,WARREN,01092,Hybrid,Passenger,8,219.230174
2020-07-01,WARREN,01585,Fossil Fuel,Passenger,15,540.940611
2020-07-01,WARWICK,NULL,Fossil Fuel,State,1,2.434000
2020-07-01,WARWICK,NULL,Fossil Fuel,Commercial,6,235.042380
2020-07-01,WARWICK,NULL,Fossil Fuel,Passenger,11,251.192354
2020-07-01,WARWICK,NULL,Zero-Emission,Passenger,1,14.415000
2020-07-01,WARWICK,01364,Fossil Fuel,Passenger,15,345.073230
2020-07-01,WARWICK,01364,Fossil Fuel,Municipal,9,51.951602
2020-07-01,WARWICK,01378,Fossil Fuel,Commercial,29,1105.950513
2020-07-01,WARWICK,01378,Fossil Fuel,Passenger,686,17688.114626
2020-07-01,WARWICK,01378,Hybrid,Passenger,26,792.936833
2020-07-01,WARWICK,01378,Zero-Emission,Passenger,7,187.561787
2020-07-01,WASHINGTON,NULL,Fossil Fuel,Passenger,6,129.942451
2020-07-01,WASHINGTON,NULL,Fossil Fuel,Commercial,1,32.216960
2020-07-01,WASHINGTON,NULL,Zero-Emission,Passenger,1,24.612523
2020-07-01,WASHINGTON,01223,Fossil Fuel,Passenger,502,11472.415691
2020-07-01,WASHINGTON,01223,Fossil Fuel,Municipal,16,257.416610
2020-07-01,WASHINGTON,01223,Fossil Fuel,Commercial,58,2142.017581
2020-07-01,WASHINGTON,01223,Hybrid,Passenger,13,389.761641
2020-07-01,WATERTOWN,NULL,Fossil Fuel,Commercial,260,11003.818240
2020-07-01,WATERTOWN,NULL,Fossil Fuel,Passenger,674,18173.516631
2020-07-01,WATERTOWN,NULL,Hybrid,Passenger,28,572.916403
2020-07-01,WATERTOWN,NULL,Hybrid,Commercial,2,109.350608
2020-07-01,WATERTOWN,NULL,Zero-Emission,Commercial,2,58.751766
2020-07-01,WATERTOWN,NULL,Zero-Emission,Passenger,30,802.807337
2020-07-01,WATERTOWN,02172,Fossil Fuel,Municipal,113,1362.128264
2020-07-01,WATERTOWN,02172,Fossil Fuel,Commercial,15,566.239657
2020-07-01,WATERTOWN,02172,Hybrid,Municipal,7,146.434982
2020-07-01,WATERTOWN,02172,Zero-Emission,Municipal,2,16.044000
2020-07-01,WATERTOWN,02471,Fossil Fuel,Commercial,62,2305.693188
2020-07-01,WATERTOWN,02471,Fossil Fuel,Passenger,27,693.127196
2020-07-01,WATERTOWN,02472,Fossil Fuel,Municipal,123,2083.957661
2020-07-01,WATERTOWN,02472,Fossil Fuel,Commercial,1432,53728.699986
2020-07-01,WATERTOWN,02472,Fossil Fuel,Passenger,20241,457243.494034
2020-07-01,WATERTOWN,02472,Hybrid,Passenger,948,22330.307797
2020-07-01,WATERTOWN,02472,Hybrid,Commercial,9,434.344912
2020-07-01,WATERTOWN,02472,Zero-Emission,Municipal,1,7.203898
2020-07-01,WATERTOWN,02472,Zero-Emission,Passenger,198,4239.096562
2020-07-01,WAYLAND,NULL,Fossil Fuel,Municipal,1,10.004306
2020-07-01,WAYLAND,NULL,Fossil Fuel,Commercial,62,1843.805045
2020-07-01,WAYLAND,NULL,Fossil Fuel,State,1,38.788431
2020-07-01,WAYLAND,NULL,Fossil Fuel,Passenger,282,7371.071378
2020-07-01,WAYLAND,NULL,Hybrid,Passenger,12,402.559801
2020-07-01,WAYLAND,NULL,Zero-Emission,Passenger,10,302.218862
2020-07-01,WAYLAND,NULL,Zero-Emission,Commercial,1,36.134781
2020-07-01,WAYLAND,01701,Fossil Fuel,Passenger,5,131.977791
2020-07-01,WAYLAND,01748,Fossil Fuel,Passenger,5,152.288194
2020-07-01,WAYLAND,01778,Fossil Fuel,Passenger,9976,226997.034010
2020-07-01,WAYLAND,01778,Fossil Fuel,Municipal,138,1993.509690
2020-07-01,WAYLAND,01778,Fossil Fuel,Commercial,330,11552.496673
2020-07-01,WAYLAND,01778,Hybrid,Passenger,537,12537.382445
2020-07-01,WAYLAND,01778,Zero-Emission,Passenger,260,5619.468430
2020-07-01,WAYLAND,01778,Zero-Emission,Municipal,3,17.332796
2020-07-01,WEBSTER,NULL,Fossil Fuel,Municipal,1,20.024646
2020-07-01,WEBSTER,NULL,Fossil Fuel,Commercial,124,5459.077850
2020-07-01,WEBSTER,NULL,Fossil Fuel,Passenger,284,9786.011633
2020-07-01,WEBSTER,NULL,Hybrid,Passenger,2,56.782000
2020-07-01,WEBSTER,NULL,Hybrid,Commercial,1,82.455064
2020-07-01,WEBSTER,01570,Fossil Fuel,Municipal,76,1084.661371
2020-07-01,WEBSTER,01570,Fossil Fuel,Commercial,625,27582.841099
2020-07-01,WEBSTER,01570,Fossil Fuel,Passenger,12659,351706.908322
2020-07-01,WEBSTER,01570,Hybrid,Passenger,138,4756.282436
2020-07-01,WEBSTER,01570,Zero-Emission,Passenger,19,487.780743
2020-07-01,WELLESLEY,NULL,Fossil Fuel,State,69,1245.087492
2020-07-01,WELLESLEY,NULL,Fossil Fuel,Municipal,1,10.607953
2020-07-01,WELLESLEY,NULL,Fossil Fuel,Passenger,500,12962.254364
2020-07-01,WELLESLEY,NULL,Fossil Fuel,Commercial,91,3232.986520
2020-07-01,WELLESLEY,NULL,Hybrid,Commercial,4,200.033122
2020-07-01,WELLESLEY,NULL,Hybrid,Passenger,26,626.118424
2020-07-01,WELLESLEY,NULL,Zero-Emission,Passenger,21,554.735718
2020-07-01,WELLESLEY,02181,Fossil Fuel,State,8,49.279768
2020-07-01,WELLESLEY,02181,Fossil Fuel,Municipal,1,19.277661
2020-07-01,WELLESLEY,02181,Fossil Fuel,Commercial,9,277.459256
2020-07-01,WELLESLEY,02181,Zero-Emission,State,1,26.503328
2020-07-01,WELLESLEY,02457,Fossil Fuel,Passenger,24,437.571002
2020-07-01,WELLESLEY,02457,Fossil Fuel,Commercial,38,1133.719368
2020-07-01,WELLESLEY,02481,Fossil Fuel,Commercial,294,10462.458814
2020-07-01,WELLESLEY,02481,Fossil Fuel,Passenger,10298,243321.842404
2020-07-01,WELLESLEY,02481,Fossil Fuel,Municipal,244,3537.005510
2020-07-01,WELLESLEY,02481,Hybrid,Passenger,423,10554.977692
2020-07-01,WELLESLEY,02481,Hybrid,Municipal,9,195.191972
2020-07-01,WELLESLEY,02481,Zero-Emission,Municipal,2,53.103000
2020-07-01,WELLESLEY,02481,Zero-Emission,Passenger,290,6911.749082
2020-07-01,WELLESLEY,02482,Fossil Fuel,Passenger,6889,160209.702070
2020-07-01,WELLESLEY,02482,Fossil Fuel,Commercial,213,8141.520568
2020-07-01,WELLESLEY,02482,Fossil Fuel,Municipal,24,604.512774
2020-07-01,WELLESLEY,02482,Hybrid,Municipal,1,25.928486
2020-07-01,WELLESLEY,02482,Hybrid,Passenger,325,7923.777218
2020-07-01,WELLESLEY,02482,Zero-Emission,Passenger,167,3951.823738
2020-07-01,WELLFLEET,NULL,Fossil Fuel,Passenger,55,1204.008281
2020-07-01,WELLFLEET,NULL,Fossil Fuel,Municipal,1,20.887348
2020-07-01,WELLFLEET,NULL,Fossil Fuel,Commercial,16,457.287894
2020-07-01,WELLFLEET,NULL,Hybrid,Commercial,1,40.844862
2020-07-01,WELLFLEET,NULL,Hybrid,Passenger,1,28.693000
2020-07-01,WELLFLEET,NULL,Zero-Emission,Passenger,5,109.758855
2020-07-01,WELLFLEET,02663,Fossil Fuel,Commercial,44,1285.736038
2020-07-01,WELLFLEET,02663,Fossil Fuel,Passenger,389,9091.193349
2020-07-01,WELLFLEET,02663,Hybrid,Passenger,14,355.959593
2020-07-01,WELLFLEET,02666,Fossil Fuel,Commercial,8,252.019232
2020-07-01,WELLFLEET,02667,Fossil Fuel,State,1,23.139900
2020-07-01,WELLFLEET,02667,Fossil Fuel,Municipal,59,1165.533440
2020-07-01,WELLFLEET,02667,Fossil Fuel,Passenger,2644,61371.759126
2020-07-01,WELLFLEET,02667,Fossil Fuel,Commercial,257,7669.679128
2020-07-01,WELLFLEET,02667,Hybrid,Passenger,111,2722.504452
2020-07-01,WELLFLEET,02667,Zero-Emission,Passenger,16,340.309940
2020-07-01,WENDELL,NULL,Fossil Fuel,Commercial,7,370.891095
2020-07-01,WENDELL,NULL,Fossil Fuel,State,1,10.432948
2020-07-01,WENDELL,NULL,Fossil Fuel,Passenger,10,261.131530
2020-07-01,WENDELL,NULL,Hybrid,Passenger,2,58.348098
2020-07-01,WENDELL,NULL,Hybrid,Commercial,1,41.298905
2020-07-01,WENDELL,01379,Fossil Fuel,Passenger,745,19161.236365
2020-07-01,WENDELL,01379,Fossil Fuel,Municipal,23,274.657275
2020-07-01,WENDELL,01379,Fossil Fuel,Commercial,28,1098.067954
2020-07-01,WENDELL,01379,Hybrid,Passenger,43,1203.498274
2020-07-01,WENDELL,01379,Zero-Emission,Passenger,6,145.962936
2020-07-01,WENDELL,01380,Fossil Fuel,Passenger,42,1239.639875
2020-07-01,WENHAM,NULL,Fossil Fuel,Commercial,127,4161.941836
2020-07-01,WENHAM,NULL,Fossil Fuel,Passenger,94,2612.104030
2020-07-01,WENHAM,NULL,Hybrid,Passenger,3,91.522972
2020-07-01,WENHAM,NULL,Hybrid,Commercial,1,8.471000
2020-07-01,WENHAM,NULL,Zero-Emission,Passenger,4,106.146119
2020-07-01,WENHAM,01984,Fossil Fuel,Passenger,2960,73980.982228
2020-07-01,WENHAM,01984,Fossil Fuel,Commercial,151,5360.289505
2020-07-01,WENHAM,01984,Fossil Fuel,Municipal,42,652.381262
2020-07-01,WENHAM,01984,Hybrid,Passenger,76,2024.005628
2020-07-01,WENHAM,01984,Zero-Emission,Passenger,28,809.095967
2020-07-01,WEST BOYLSTON,NULL,Fossil Fuel,State,12,212.851097
2020-07-01,WEST BOYLSTON,NULL,Fossil Fuel,Municipal,31,557.178255
2020-07-01,WEST BOYLSTON,NULL,Fossil Fuel,Commercial,161,8531.038039
2020-07-01,WEST BOYLSTON,NULL,Fossil Fuel,Passenger,175,5345.455955
2020-07-01,WEST BOYLSTON,NULL,Hybrid,Commercial,2,131.077064
2020-07-01,WEST BOYLSTON,NULL,Hybrid,Passenger,5,159.587645
2020-07-01,WEST BOYLSTON,NULL,Zero-Emission,Passenger,3,111.554689
2020-07-01,WEST BOYLSTON,01583,Fossil Fuel,Municipal,68,1101.462404
2020-07-01,WEST BOYLSTON,01583,Fossil Fuel,Commercial,441,19441.223975
2020-07-01,WEST BOYLSTON,01583,Fossil Fuel,Passenger,5633,150425.682049
2020-07-01,WEST BOYLSTON,01583,Fossil Fuel,State,1,0.762000
2020-07-01,WEST BOYLSTON,01583,Hybrid,Passenger,107,3668.042972
2020-07-01,WEST BOYLSTON,01583,Hybrid,State,1,6.389000
2020-07-01,WEST BOYLSTON,01583,Zero-Emission,Passenger,22,772.588868
2020-07-01,WEST BRIDGEWATER,NULL,Fossil Fuel,Commercial,392,19343.317026
2020-07-01,WEST BRIDGEWATER,NULL,Fossil Fuel,Municipal,2,3.763867
2020-07-01,WEST BRIDGEWATER,NULL,Fossil Fuel,Passenger,189,5743.649004
2020-07-01,WEST BRIDGEWATER,NULL,Hybrid,Passenger,5,166.770184
2020-07-01,WEST BRIDGEWATER,NULL,Hybrid,Commercial,2,174.768384
2020-07-01,WEST BRIDGEWATER,NULL,Zero-Emission,Passenger,1,27.875000
2020-07-01,WEST BRIDGEWATER,02379,Fossil Fuel,Commercial,1190,54851.880687
2020-07-01,WEST BRIDGEWATER,02379,Fossil Fuel,Passenger,6055,162619.704046
2020-07-01,WEST BRIDGEWATER,02379,Fossil Fuel,Municipal,52,940.391191
2020-07-01,WEST BRIDGEWATER,02379,Hybrid,Passenger,70,2220.103800
2020-07-01,WEST BRIDGEWATER,02379,Zero-Emission,Passenger,19,573.177052
2020-07-01,WEST BROOKFIELD,NULL,Fossil Fuel,Commercial,15,599.417266
2020-07-01,WEST BROOKFIELD,NULL,Fossil Fuel,Passenger,58,2106.995246
2020-07-01,WEST BROOKFIELD,01585,Fossil Fuel,Commercial,144,5871.981996
2020-07-01,WEST BROOKFIELD,01585,Fossil Fuel,Passenger,3353,88821.018020
2020-07-01,WEST BROOKFIELD,01585,Fossil Fuel,Municipal,37,509.012478
2020-07-01,WEST BROOKFIELD,01585,Hybrid,Passenger,36,1097.863696
2020-07-01,WEST BROOKFIELD,01585,Zero-Emission,Passenger,13,282.885444
2020-07-01,WEST NEWBURY,NULL,Fossil Fuel,Commercial,12,482.334320
2020-07-01,WEST NEWBURY,NULL,Fossil Fuel,Passenger,104,3028.263292
2020-07-01,WEST NEWBURY,NULL,Fossil Fuel,Municipal,1,10.935585
2020-07-01,WEST NEWBURY,NULL,Hybrid,Passenger,1,49.173000
2020-07-01,WEST NEWBURY,01985,Fossil Fuel,Commercial,131,4535.493638
2020-07-01,WEST NEWBURY,01985,Fossil Fuel,Municipal,56,779.235600
2020-07-01,WEST NEWBURY,01985,Fossil Fuel,Passenger,3685,94698.157534
2020-07-01,WEST NEWBURY,01985,Hybrid,Passenger,88,2512.987600
2020-07-01,WEST NEWBURY,01985,Zero-Emission,Passenger,47,1359.369569
2020-07-01,WEST SPRINGFIELD,NULL,Fossil Fuel,Passenger,712,20138.356650
2020-07-01,WEST SPRINGFIELD,NULL,Fossil Fuel,Commercial,499,21917.744579
2020-07-01,WEST SPRINGFIELD,NULL,Fossil Fuel,Municipal,1,4.940277
2020-07-01,WEST SPRINGFIELD,NULL,Hybrid,Passenger,10,400.497655
2020-07-01,WEST SPRINGFIELD,NULL,Zero-Emission,Passenger,3,83.422065
2020-07-01,WEST SPRINGFIELD,01089,Fossil Fuel,Municipal,215,3567.488847
2020-07-01,WEST SPRINGFIELD,01089,Fossil Fuel,Commercial,1161,56174.271281
2020-07-01,WEST SPRINGFIELD,01089,Fossil Fuel,Passenger,19669,480298.194939
2020-07-01,WEST SPRINGFIELD,01089,Hybrid,Commercial,26,1152.420994
2020-07-01,WEST SPRINGFIELD,01089,Hybrid,Passenger,270,7898.058587
2020-07-01,WEST SPRINGFIELD,01089,Zero-Emission,Passenger,42,1312.409848
2020-07-01,WEST SPRINGFIELD,01089,Zero-Emission,Municipal,1,1.640000
2020-07-01,WEST SPRINGFIELD,01090,Fossil Fuel,Passenger,109,3173.857122
2020-07-01,WEST SPRINGFIELD,01090,Fossil Fuel,Commercial,126,5128.671323
2020-07-01,WEST SPRINGFIELD,74134,Fossil Fuel,Passenger,24,948.832340
2020-07-01,WEST STOCKBRIDGE,NULL,Fossil Fuel,Commercial,21,545.675392
2020-07-01,WEST STOCKBRIDGE,NULL,Fossil Fuel,Passenger,21,524.213131
2020-07-01,WEST STOCKBRIDGE,01266,Fossil Fuel,Passenger,1156,28075.601788
2020-07-01,WEST STOCKBRIDGE,01266,Fossil Fuel,Municipal,19,291.165352
2020-07-01,WEST STOCKBRIDGE,01266,Fossil Fuel,Commercial,71,2570.668264
2020-07-01,WEST STOCKBRIDGE,01266,Hybrid,Passenger,41,1065.240527
2020-07-01,WEST STOCKBRIDGE,01266,Zero-Emission,Passenger,7,184.109466
2020-07-01,WEST TISBURY,NULL,Fossil Fuel,Commercial,94,2614.751174
2020-07-01,WEST TISBURY,NULL,Fossil Fuel,Passenger,124,2819.562773
2020-07-01,WEST TISBURY,NULL,Fossil Fuel,Municipal,18,280.332054
2020-07-01,WEST TISBURY,NULL,Hybrid,Commercial,1,3.163000
2020-07-01,WEST TISBURY,NULL,Hybrid,Passenger,7,199.796708
2020-07-01,WEST TISBURY,NULL,Hybrid,Municipal,1,18.165930
2020-07-01,WEST TISBURY,NULL,Zero-Emission,Passenger,4,73.275254
2020-07-01,WEST TISBURY,NULL,Zero-Emission,Commercial,1,34.406885
2020-07-01,WEST TISBURY,02568,Fossil Fuel,Passenger,21,510.223476
2020-07-01,WEST TISBURY,02568,Fossil Fuel,Commercial,22,526.923374
2020-07-01,WEST TISBURY,02575,Fossil Fuel,Municipal,17,193.162876
2020-07-01,WEST TISBURY,02575,Fossil Fuel,Passenger,2786,60622.643967
2020-07-01,WEST TISBURY,02575,Fossil Fuel,Commercial,438,11567.053249
2020-07-01,WEST TISBURY,02575,Hybrid,Passenger,80,1925.168328
2020-07-01,WEST TISBURY,02575,Zero-Emission,Passenger,22,521.082577
2020-07-01,WEST TISBURY,02575,Zero-Emission,Municipal,2,29.163000
2020-07-01,WESTBOROUGH,NULL,Fossil Fuel,Commercial,309,15176.025209
2020-07-01,WESTBOROUGH,NULL,Fossil Fuel,State,57,1217.879702
2020-07-01,WESTBOROUGH,NULL,Fossil Fuel,Passenger,478,14110.251070
2020-07-01,WESTBOROUGH,NULL,Hybrid,Passenger,12,289.585116
2020-07-01,WESTBOROUGH,NULL,Hybrid,Commercial,2,78.923000
2020-07-01,WESTBOROUGH,NULL,Zero-Emission,Commercial,1,46.215000
2020-07-01,WESTBOROUGH,NULL,Zero-Emission,Passenger,5,192.690329
2020-07-01,WESTBOROUGH,01581,Fossil Fuel,Passenger,14058,368906.950730
2020-07-01,WESTBOROUGH,01581,Fossil Fuel,State,5,177.871000
2020-07-01,WESTBOROUGH,01581,Fossil Fuel,Municipal,132,2169.344817
2020-07-01,WESTBOROUGH,01581,Fossil Fuel,Commercial,957,46079.410485
2020-07-01,WESTBOROUGH,01581,Hybrid,Passenger,473,13645.994055
2020-07-01,WESTBOROUGH,01581,Zero-Emission,Passenger,185,4872.901703
2020-07-01,WESTFIELD,NULL,Fossil Fuel,State,12,144.254799
2020-07-01,WESTFIELD,NULL,Fossil Fuel,Commercial,314,12964.342273
2020-07-01,WESTFIELD,NULL,Fossil Fuel,Passenger,572,16490.375942
2020-07-01,WESTFIELD,NULL,Hybrid,Commercial,3,129.017076
2020-07-01,WESTFIELD,NULL,Hybrid,Passenger,7,207.407993
2020-07-01,WESTFIELD,NULL,Zero-Emission,Passenger,1,82.085000
2020-07-01,WESTFIELD,NULL,Zero-Emission,Commercial,1,35.605880
2020-07-01,WESTFIELD,01085,Fossil Fuel,State,60,1013.574213
2020-07-01,WESTFIELD,01085,Fossil Fuel,Commercial,1493,64695.049993
2020-07-01,WESTFIELD,01085,Fossil Fuel,Passenger,28313,681422.940615
2020-07-01,WESTFIELD,01085,Fossil Fuel,Municipal,175,3143.972134
2020-07-01,WESTFIELD,01085,Hybrid,State,2,38.016498
2020-07-01,WESTFIELD,01085,Hybrid,Passenger,357,10414.297799
2020-07-01,WESTFIELD,01085,Zero-Emission,Passenger,69,1819.152316
2020-07-01,WESTFIELD,01085,Zero-Emission,Municipal,2,16.706841
2020-07-01,WESTFIELD,01086,Fossil Fuel,Municipal,82,1472.980028
2020-07-01,WESTFIELD,01086,Fossil Fuel,State,4,36.887169
2020-07-01,WESTFIELD,01086,Fossil Fuel,Commercial,154,6886.936736
2020-07-01,WESTFIELD,01086,Fossil Fuel,Passenger,121,3332.047187
2020-07-01,WESTFIELD,01086,Hybrid,Municipal,2,67.986000
2020-07-01,WESTFIELD,01086,Zero-Emission,Municipal,2,16.382841
2020-07-01,WESTFORD,NULL,Fossil Fuel,Passenger,321,9164.564998
2020-07-01,WESTFORD,NULL,Fossil Fuel,Commercial,175,5143.904579
2020-07-01,WESTFORD,NULL,Fossil Fuel,Municipal,2,19.920061
2020-07-01,WESTFORD,NULL,Hybrid,Passenger,5,156.183534
2020-07-01,WESTFORD,NULL,Zero-Emission,Passenger,10,186.928957
2020-07-01,WESTFORD,01886,Fossil Fuel,Passenger,18184,429872.159254
2020-07-01,WESTFORD,01886,Fossil Fuel,Commercial,750,29362.996166
2020-07-01,WESTFORD,01886,Fossil Fuel,Municipal,139,2356.334627
2020-07-01,WESTFORD,01886,Hybrid,Passenger,637,15897.283878
2020-07-01,WESTFORD,01886,Hybrid,Municipal,3,71.689491
2020-07-01,WESTFORD,01886,Zero-Emission,Passenger,261,5667.884903
2020-07-01,WESTHAMPTON,NULL,Fossil Fuel,State,1,6.231037
2020-07-01,WESTHAMPTON,NULL,Fossil Fuel,Commercial,7,234.964609
2020-07-01,WESTHAMPTON,NULL,Fossil Fuel,Passenger,21,557.289450
2020-07-01,WESTHAMPTON,NULL,Hybrid,Passenger,3,69.603344
2020-07-01,WESTHAMPTON,NULL,Zero-Emission,Passenger,1,14.083000
2020-07-01,WESTHAMPTON,01027,Fossil Fuel,Commercial,104,3462.762415
2020-07-01,WESTHAMPTON,01027,Fossil Fuel,Municipal,23,304.837540
2020-07-01,WESTHAMPTON,01027,Fossil Fuel,Passenger,1559,36488.544257
2020-07-01,WESTHAMPTON,01027,Hybrid,Passenger,41,1049.472332
2020-07-01,WESTHAMPTON,01027,Zero-Emission,Passenger,9,240.113351
2020-07-01,WESTMINSTER,NULL,Fossil Fuel,Municipal,1,20.024646
2020-07-01,WESTMINSTER,NULL,Fossil Fuel,State,2,47.930251
2020-07-01,WESTMINSTER,NULL,Fossil Fuel,Passenger,162,4822.527480
2020-07-01,WESTMINSTER,NULL,Fossil Fuel,Commercial,46,1903.254226
2020-07-01,WESTMINSTER,NULL,Hybrid,Passenger,2,63.835058
2020-07-01,WESTMINSTER,NULL,Zero-Emission,Passenger,3,46.891000
2020-07-01,WESTMINSTER,01441,Fossil Fuel,Commercial,9,370.694520
2020-07-01,WESTMINSTER,01473,Fossil Fuel,Passenger,7007,192755.185123
2020-07-01,WESTMINSTER,01473,Fossil Fuel,Municipal,51,901.900842
2020-07-01,WESTMINSTER,01473,Fossil Fuel,Commercial,462,19074.201875
2020-07-01,WESTMINSTER,01473,Hybrid,Passenger,106,3222.822262
2020-07-01,WESTMINSTER,01473,Zero-Emission,Passenger,21,626.438045
2020-07-01,WESTMINSTER,01541,Fossil Fuel,Commercial,8,313.203586
2020-07-01,WESTON,NULL,Fossil Fuel,Passenger,365,9113.892044
2020-07-01,WESTON,NULL,Fossil Fuel,State,24,281.214066
2020-07-01,WESTON,NULL,Fossil Fuel,Commercial,99,3989.635889
2020-07-01,WESTON,NULL,Hybrid,Passenger,23,643.234738
2020-07-01,WESTON,NULL,Hybrid,Commercial,2,109.350608
2020-07-01,WESTON,NULL,Zero-Emission,Passenger,14,334.644745
2020-07-01,WESTON,NULL,Zero-Emission,Commercial,1,36.134781
2020-07-01,WESTON,02493,Fossil Fuel,State,653,16479.019949
2020-07-01,WESTON,02493,Fossil Fuel,Commercial,270,9053.262596
2020-07-01,WESTON,02493,Fossil Fuel,Passenger,8070,186828.311164
2020-07-01,WESTON,02493,Fossil Fuel,Municipal,106,1636.489887
2020-07-01,WESTON,02493,Hybrid,State,111,2462.592483
2020-07-01,WESTON,02493,Hybrid,Municipal,2,47.792994
2020-07-01,WESTON,02493,Hybrid,Passenger,345,8087.568478
2020-07-01,WESTON,02493,Zero-Emission,Passenger,323,7311.006707
2020-07-01,WESTPORT,NULL,Fossil Fuel,State,2,37.091991
2020-07-01,WESTPORT,NULL,Fossil Fuel,Passenger,238,7308.306139
